idCliente;idRegiao;primeiroNome;nomeMeio;ultimoNome;dataNascimento;estadoCivil;sexo;email;endereco;telefone
19101;2;Susan;NULL;Cai;1981-12-03;S;F;susan32@adventure-works.com;9293 Liscome Way;1 (11) 500 555-0170
19102;16;Claudia;J;Ye;1975-09-07;S;F;claudia8@adventure-works.com;4681 Holiday Hills;1 (11) 500 555-0125
19103;21;Johnathan;NULL;Raman;1976-01-23;M;M;johnathan14@adventure-works.com;4418 Lisa Lee Lane;1 (11) 500 555-0157
19104;33;Mariah;M;James;1982-02-24;M;F;mariah32@adventure-works.com;7555 Hillview Dr;1 (11) 500 555-0178
19105;8;Stacy;S;Dominguez;1976-09-30;S;F;stacy13@adventure-works.com;9712 Lexington Road;1 (11) 500 555-0136
19106;21;Terrance;NULL;Sai;1982-01-30;M;M;terrance4@adventure-works.com;9642 East L Street;1 (11) 500 555-0135
19107;536;Franklin;L;Liu;1975-10-31;M;M;franklin4@adventure-works.com;9293 Detroit Ave.;348-555-0142
19108;634;Haley;NULL;Stewart;1983-04-04;S;F;haley0@adventure-works.com;9021 Santa Monica Drive;564-555-0130
19109;310;Jade;L;Brooks;1977-12-31;M;F;jade0@adventure-works.com;5585 Antone Court;214-555-0119
19110;345;Jesse;NULL;Kelly;1978-02-01;M;M;jesse2@adventure-works.com;8890 Limewood Pl.;847-555-0122
19111;374;Mariah;L;Kelly;1977-08-31;M;F;mariah2@adventure-works.com;6231 All Ways Drive;864-555-0197
19112;347;Victoria;NULL;Hughes;1976-04-11;M;F;victoria59@adventure-works.com;8281 Rhoda Way;584-555-0135
19113;62;Aaron;W;Patterson;1976-04-09;M;M;aaron9@adventure-works.com;7197 Fox Way;528-555-0110
19114;326;Natalie;E;Richardson;1975-10-11;M;F;natalie12@adventure-works.com;6150 San Antonio;490-555-0137
19115;300;Bailey;NULL;Sanchez;1975-04-04;M;F;bailey24@adventure-works.com;446 Wilke Drive;190-555-0161
19116;70;Logan;E;Alexander;1980-04-10;S;M;logan20@adventure-works.com;9228 Golden Meadow;149-555-0183
19117;301;Kaitlyn;C;Coleman;1986-05-22;S;F;kaitlyn73@adventure-works.com;6509 California Street;975-555-0142
19118;59;Ian;NULL;Thomas;1977-01-30;M;M;ian11@adventure-works.com;5008 Falls Ct;250-555-0122
19119;614;Connor;NULL;Simmons;1982-02-11;M;M;connor10@adventure-works.com;96, rue Royale;266-555-0110
19120;553;Caleb;R;Sharma;1977-03-31;M;M;caleb26@adventure-works.com;8950 Scenic Avenue;507-555-0125
19121;325;Kaitlyn;F;Blue;1977-05-11;M;F;kaitlyn52@adventure-works.com;3554 Trinity Ave;107-555-0156
19122;348;Abigail;T;Hughes;1977-04-17;S;F;abigail66@adventure-works.com;3528 Sweetwater Drive;341-555-0115
19123;59;Emma;NULL;Washington;1980-05-01;M;F;emma59@adventure-works.com;6022 La Salle Ct.;887-555-0112
19124;352;Cody;G;Bailey;1975-04-08;M;M;cody16@adventure-works.com;99 Marti Marie Dr.;462-555-0197
19125;612;Cameron;D;Russell;1973-01-18;S;M;cameron15@adventure-works.com;7544 Stanford Street;144-555-0132
19126;607;Kristopher;J;Kapoor;1981-05-19;M;M;kristopher1@adventure-works.com;4019 Weaver Lane;446-555-0190
19127;553;Alexa;J;Sanchez;1976-03-21;S;F;alexa22@adventure-works.com;7668 Willow Lake Rd.;791-555-0178
19128;334;Madison;C;Jackson;1981-03-09;M;F;madison12@adventure-works.com;7076 Sol Street;293-555-0112
19129;338;Carson;A;Simmons;1976-04-22;M;M;carson14@adventure-works.com;1673 Kiska Court;198-555-0191
19130;385;Madeline;NULL;Baker;1981-08-16;M;F;madeline15@adventure-works.com;6163 Craig Drive;166-555-0116
19131;609;Mason;NULL;Blue;1978-10-22;S;M;mason13@adventure-works.com;2225 Ashford Court;282-555-0154
19132;547;Benjamin;D;Washington;1972-11-12;S;M;benjamin14@adventure-works.com;584 Blue Circle;199-555-0165
19133;548;Logan;A;Martinez;1978-09-10;S;M;logan69@adventure-works.com;6185 Hearturou Court;292-555-0158
19134;358;Sierra;S;Allen;1972-11-12;S;F;sierra18@adventure-works.com;8921 Jill Ave.;723-555-0116
19135;623;Logan;C;Brown;1977-02-03;M;M;logan53@adventure-works.com;2093 Dubhe Court;509-555-0189
19136;616;Richard;NULL;Cook;1971-09-30;M;M;richard94@adventure-works.com;1626 Green Valley Road;921-555-0152
19137;632;Eric;NULL;Russell;1977-03-11;S;M;eric27@adventure-works.com;7632 Oxford Way;510-555-0110
19138;545;Eric;T;Coleman;1972-04-16;M;M;eric14@adventure-works.com;6218 Alpine Rd;811-555-0134
19139;616;Oscar;F;Simmons;1983-03-10;M;M;oscar23@adventure-works.com;9204 Park Highlands;463-555-0187
19140;369;Melanie;NULL;Rogers;1972-03-19;S;F;melanie44@adventure-works.com;9455 Camino Estrada;622-555-0152
19141;638;Samuel;J;Martinez;1971-08-30;S;M;samuel56@adventure-works.com;6969 Lancaster;848-555-0147
19142;361;Dalton;R;Washington;1972-05-08;M;M;dalton59@adventure-works.com;4575 Pinehurst Court;914-555-0114
19143;614;Lauren;C;Long;1971-01-07;S;F;lauren57@adventure-works.com;2639 Anchor Court;679-555-0118
19144;298;Edwin;NULL;He;1976-12-22;S;M;edwin19@adventure-works.com;9829 Santa Ana Drive;651-555-0127
19145;311;Adriana;NULL;Malhotra;1970-10-22;M;F;adriana5@adventure-works.com;1944 Serene Court;911-555-0122
19146;310;Mariah;NULL;Morgan;1976-07-14;S;F;mariah38@adventure-works.com;6713 Castle Rock;533-555-0186
19147;62;Edward;E;Thomas;1975-03-09;M;M;edward33@adventure-works.com;9275 Westwood Way;731-555-0193
19148;536;Cody;M;Ramirez;1975-09-05;S;M;cody7@adventure-works.com;1247 Cardiff Dr.;117-555-0155
19149;612;Sean;C;Parker;1980-09-13;S;M;sean30@adventure-works.com;2841 Macarthur Ave.;363-555-0144
19150;54;Maria;C;Bailey;1986-02-13;M;F;maria9@adventure-works.com;8381 Lake Place;202-555-0115
19151;632;Ian;NULL;Cooper;1970-02-14;S;M;ian75@adventure-works.com;3723 Coachman Pl.;258-555-0133
19152;536;Jonathan;NULL;Walker;1969-08-01;M;M;jonathan77@adventure-works.com;3083 Alhambra Ave.;392-555-0184
19153;374;Dylan;NULL;Griffin;1975-03-22;M;M;dylan20@adventure-works.com;7422 Meadowbrook;165-555-0115
19154;611;William;K.;Sotelo;1980-07-08;M;F;william5@adventure-works.com;5629 Seagull Court;819-555-0100
19155;326;Caroline;NULL;Flores;1970-04-24;M;F;caroline13@adventure-works.com;1183 Royal Links Circle;977-555-0139
19156;539;Julia;R;Jenkins;1969-07-03;S;F;julia73@adventure-works.com;1206 San Simeon Drive;483-555-0189
19157;611;Eduardo;NULL;Thompson;1970-06-25;S;M;eduardo14@adventure-works.com;4924 Mariposa;973-555-0110
19158;355;Destiny;C;Griffin;1975-03-15;S;F;destiny67@adventure-works.com;1624 Carlisle Way;931-555-0177
19159;326;Richard;J;Gonzalez;1969-11-12;M;M;richard28@adventure-works.com;9893 Hastings Dr;499-555-0148
19160;345;Sara;NULL;Perez;1968-09-21;S;F;sara38@adventure-works.com;9121 Monte Cresta Avenue;516-555-0128
19161;310;Jeremiah;C;Hughes;1969-04-04;S;M;jeremiah31@adventure-works.com;1162 Relief Valley Ct;314-555-0193
19162;301;Peter;L;Raji;1969-05-12;M;M;peter26@adventure-works.com;8671 Appalachia Dr.;355-555-0191
19163;336;Riley;NULL;Bailey;1979-10-18;M;F;riley35@adventure-works.com;857 San Simeon Drive;662-555-0171
19164;329;Danielle;NULL;Morgan;1973-12-22;S;F;danielle25@adventure-works.com;9116 Sugar Valley Blv.;274-555-0177
19165;361;Miranda;NULL;Russell;1974-03-02;S;F;miranda20@adventure-works.com;4981 Katherine Drive;751-555-0126
19166;361;Olivia;NULL;Jenkins;1979-12-12;S;F;olivia52@adventure-works.com;7254 Buchanan Road;157-555-0150
19167;374;Caitlin;C;Morgan;1979-12-06;S;F;caitlin19@adventure-works.com;6085 Darlene Drive;175-555-0110
19168;536;Nathan;NULL;Kumar;1969-04-17;S;M;nathan25@adventure-works.com;143 Louisiana Dr;601-555-0110
19169;632;Arianna;NULL;Bryant;1969-05-01;S;F;arianna16@adventure-works.com;4255 Willow Pass Dr;725-555-0131
19170;612;Luis;A;Campbell;1969-05-10;S;M;luis39@adventure-works.com;359 Candlestick Dr.;883-555-0152
19171;369;Melanie;L;Torres;1969-02-24;M;F;melanie29@adventure-works.com;4687 York Dr;685-555-0169
19172;250;Calvin;T;Luo;1985-04-15;M;M;calvin6@adventure-works.com;9774 Maywood Lane;1 (11) 500 555-0128
19173;259;Kelli;J;Lal;1979-09-16;M;F;kelli31@adventure-works.com;3450 Rio Grande Dr.;1 (11) 500 555-0134
19174;189;Katelyn;L;Howard;1979-06-02;S;F;katelyn10@adventure-works.com;10, place de Fontenoy;1 (11) 500 555-0169
19175;231;Wayne;E;Sharma;1977-08-19;S;M;wayne11@adventure-works.com;7960 South Creek Dr.;1 (11) 500 555-0173
19176;131;Ebony;B;Vazquez;1977-11-30;S;F;ebony36@adventure-works.com;Zimmerstr 311;1 (11) 500 555-0155
19177;118;Donna;D;Chander;1979-01-22;M;F;donna14@adventure-works.com;Postfach 8 11 99;1 (11) 500 555-0172
19178;117;Sarah;NULL;Miller;1978-02-22;S;F;sarah8@adventure-works.com;Berliner Platz 876;1 (11) 500 555-0136
19179;218;Gloria;V;Sanz;1977-11-20;S;F;gloria20@adventure-works.com;12, avenue du Port;1 (11) 500 555-0193
19180;205;Joan;NULL;Navarro;1977-09-07;S;F;joan16@adventure-works.com;4, rue des Berges;1 (11) 500 555-0173
19181;224;Chad;L;Pal;1978-04-24;S;M;chad14@adventure-works.com;141, rue de la Centenaire;1 (11) 500 555-0154
19182;206;Lance;NULL;Dominguez;1983-05-19;S;M;lance12@adventure-works.com;8787, impasse Notre-Dame;1 (11) 500 555-0135
19183;198;Edwin;D;Raje;1976-08-07;S;M;edwin36@adventure-works.com;86, rue Mazagran;1 (11) 500 555-0169
19184;234;Emily;NULL;Hayes;1982-10-05;S;F;emily48@adventure-works.com;9308 Green Valley Rd.;1 (11) 500 555-0143
19185;189;Jacqueline;NULL;Bradley;1977-05-22;S;F;jacqueline3@adventure-works.com;24, place Beaubernard;1 (11) 500 555-0193
19186;257;Bob;NULL;Garcia;1982-02-11;M;M;bob7@adventure-works.com;1336 Terrace Road;1 (11) 500 555-0116
19187;230;Karl;S;Pal;1976-11-10;S;M;karl13@adventure-works.com;8675 Line Court;1 (11) 500 555-0188
19188;133;Dalton;A;Anderson;1976-12-04;S;M;dalton9@adventure-works.com;Postfach 99 92 92;1 (11) 500 555-0112
19189;187;Morgan;NULL;Price;1976-09-08;S;F;morgan70@adventure-works.com;5, rue Malar;1 (11) 500 555-0160
19190;277;Carl;L;Shen;1976-11-24;S;M;carl2@adventure-works.com;8966 Keywood Ct;1 (11) 500 555-0196
19191;168;Keith;NULL;Chande;1977-01-19;S;M;keith18@adventure-works.com;Räuscherweg 292;1 (11) 500 555-0131
19192;256;Erika;J;Ruiz;1975-09-09;S;F;erika1@adventure-works.com;3582 Schenone Court;1 (11) 500 555-0168
19193;238;Omar;S;Lal;1976-05-21;S;M;omar28@adventure-works.com;9738 Hamilton Drive;1 (11) 500 555-0112
19194;199;Cesar;L;Garcia;1975-09-29;S;M;cesar14@adventure-works.com;444, chaussée de Tournai;1 (11) 500 555-0119
19195;232;Darren;A;Romero;1981-05-22;S;M;darren31@adventure-works.com;5038 Kenwal Rd;1 (11) 500 555-0150
19196;171;April;NULL;She;1981-08-31;S;F;april0@adventure-works.com;Krönerweg 7677;1 (11) 500 555-0163
19197;166;Briana;M;Sandoval;1976-05-16;S;F;briana17@adventure-works.com;Räuscherweg 292;1 (11) 500 555-0127
19198;368;Melissa;NULL;Brooks;1986-05-05;S;F;melissa24@adventure-works.com;7334 Rockford Dr;442-555-0165
19199;372;David;NULL;Williams;1980-10-06;S;M;david75@adventure-works.com;4138 Pine Creek Way;999-555-0133
19200;51;Luke;NULL;Henderson;1971-09-22;M;M;luke23@adventure-works.com;2536 El Capitan Lane;198-555-0132
19201;539;Charles;B;Brooks;1972-04-25;M;M;charles48@adventure-works.com;9526 Ridgeview Dr.;164-555-0197
19202;627;Brianna;R;Lee;1972-01-08;M;F;brianna21@adventure-works.com;2296 Mota Dr.;147-555-0117
19203;300;Darren;E;Navarro;1958-12-11;S;M;darren32@adventure-works.com;3798 Vine Hill Way;902-555-0168
19204;546;Sydney;NULL;Evans;1958-12-17;S;F;sydney44@adventure-works.com;1028 Green View Court;422-555-0117
19205;68;James;NULL;Perry;1964-09-12;M;M;james23@adventure-works.com;5662 Lane Way;706-555-0117
19206;329;Destiny;T;Cooper;1975-02-05;M;F;destiny34@adventure-works.com;1371 Rogers Ave;114-555-0118
19207;53;Jeremiah;F;Turner;1971-04-04;M;M;jeremiah21@adventure-works.com;5615 Rock Oak Road;992-555-0116
19208;638;Angelica;NULL;Diaz;1959-10-02;M;F;angelica21@adventure-works.com;9399 Ferndale Lane;133-555-0128
19209;638;Alexandra;NULL;Nelson;1960-01-01;M;F;alexandra51@adventure-works.com;3132 Jacqueline Drive;415-555-0174
19210;315;Alexis;E;Price;1965-08-02;M;F;alexis22@adventure-works.com;3549 Peachwillow St.;808-555-0189
19211;334;Anna;NULL;Lee;1960-02-21;M;F;anna60@adventure-works.com;6650 Contuti Avenue;144-555-0170
19212;543;Brianna;R;Clark;1966-03-07;M;F;brianna18@adventure-works.com;236 Willow Lake Rd.;498-555-0142
19213;302;Amanda;M;Simmons;1960-07-07;M;F;amanda36@adventure-works.com;9324 Bohon Circle;501-555-0194
19214;336;Cassidy;NULL;Powell;1961-08-15;S;F;cassidy9@adventure-works.com;2816 Colton Ln;114-555-0177
19215;637;Edward;NULL;Hall;1967-09-30;S;M;edward46@adventure-works.com;4576 Almond Street;118-555-0179
19216;298;Gabriel;NULL;Lopez;1962-03-01;S;M;gabriel51@adventure-works.com;9469 Mt. Hood Circle;727-555-0133
19217;59;Jose;NULL;Nelson;1973-03-12;M;M;jose45@adventure-works.com;8364 St. Paul Circle;733-555-0123
19218;307;Nathaniel;V;Brooks;1962-04-09;M;M;nathaniel2@adventure-works.com;2131 Covington Court;934-555-0180
19219;612;Mary;NULL;Peterson;1962-06-05;M;F;mary13@adventure-works.com;4006 Jane Ct;685-555-0115
19220;49;Mariah;R;Sanchez;1962-07-07;M;F;mariah44@adventure-works.com;4851 Heights Ave.;492-555-0152
19221;347;Kaitlyn;A;Williams;1962-09-23;M;F;kaitlyn25@adventure-works.com;5964 Sepulveda Ct.;826-555-0143
19222;648;Jordan;E;Hall;1968-02-17;M;M;jordan75@adventure-works.com;6228 Geary Court;137-555-0144
19223;60;Jacqueline;A;Cook;1974-06-17;M;F;jacqueline46@adventure-works.com;8862 Dale Pl.;339-555-0199
19224;66;Stephanie;L;Henderson;1963-03-21;M;F;stephanie32@adventure-works.com;9105 Santa Fe;607-555-0187
19225;331;Jeremy;A;Watson;1963-04-07;M;M;jeremy32@adventure-works.com;6322 Springwood Way;780-555-0110
19226;299;Neil;M;Carlson;1980-10-14;M;M;neil17@adventure-works.com;4496 Stroer Lane;296-555-0176
19227;536;Logan;F;Nelson;1969-08-16;M;M;logan35@adventure-works.com;1355 Palm Avenue;326-555-0152
19228;612;Morgan;P;Ramirez;1963-09-09;M;F;morgan64@adventure-works.com;4077 Chinquapin Ct;793-555-0190
19229;335;David;C;Robinson;1964-02-20;S;M;david81@adventure-works.com;4605 Shenandoah Dr.;835-555-0146
19230;311;Joy;NULL;Moreno;1963-11-11;M;F;joy7@adventure-works.com;7405 Dolores Way;260-555-0137
19231;310;Meghan;R;Gill;1969-04-11;M;F;meghan13@adventure-works.com;9769 Thistle Circle;824-555-0156
19232;43;Candice;NULL;Chow;1970-11-09;S;F;candice10@adventure-works.com;1133 Leisure Lane;427-555-0160
19233;302;Omar;L;Andersen;1970-05-02;M;M;omar33@adventure-works.com;5578 Barbie Dr;201-555-0147
19234;300;Micah;NULL;Zheng;1983-05-13;S;M;micah7@adventure-works.com;8526 El Mundo Dr.;131-555-0198
19235;310;Kayla;NULL;Bennett;1978-02-02;M;F;kayla25@adventure-works.com;1610 Ashwood Dr.;116-555-0117
19236;609;Chloe;K;Phillips;1978-02-09;M;F;chloe3@adventure-works.com;3464 Cook Park;128-555-0134
19237;611;Kristy;M;Gomez;1978-10-15;M;F;kristy1@adventure-works.com;9200 Pecan Street;635-555-0158
19238;633;Isabella;NULL;West;1984-02-04;M;F;isabella7@adventure-works.com;9431 College Blvd;933-555-0122
19239;634;Jeremy;D;Alexander;1979-04-17;M;M;jeremy31@adventure-works.com;6288 Melody Dr.;697-555-0178
19240;298;Theresa;W;Jimenez;1978-10-18;M;F;theresa2@adventure-works.com;6057 Hill Street;175-555-0135
19241;300;Diane;A;Dominguez;1978-12-31;M;F;diane17@adventure-works.com;8125 Westbury Drive;103-555-0142
19242;311;Devin;R;Baker;1979-05-04;M;M;devin30@adventure-works.com;1287 Youngsdale Drive;117-555-0187
19243;358;James;K;Thomas;1984-04-24;M;M;james83@adventure-works.com;3623 Buskirk Avenue;620-555-0118
19244;360;Sebastian;NULL;Ward;1984-06-04;M;M;sebastian4@adventure-works.com;3717 Greenway Drive;165-555-0113
19245;345;Isaiah;P;King;1982-02-23;M;M;isaiah43@adventure-works.com;225 Piedmont;889-555-0145
19246;618;Carlos;E;Campbell;1977-02-05;M;M;carlos34@adventure-works.com;7022 Muth Dr.;563-555-0146
19247;259;Michele;L;Martinez;1979-05-04;M;F;michele31@adventure-works.com;1955 Sequoia Drive;1 (11) 500 555-0198
19248;131;Sheena;C;Black;1978-08-22;M;F;sheena19@adventure-works.com;Unter Linden 34;1 (11) 500 555-0158
19249;119;Chad;J;Andersen;1967-06-02;M;M;chad15@adventure-works.com;Am Grossen Dern 8249;1 (11) 500 555-0138
19250;164;Lacey;T;Wu;1966-07-02;M;F;lacey19@adventure-works.com;Pascalstr 66;1 (11) 500 555-0165
19251;142;Brett;NULL;Sai;1966-08-07;M;M;brett5@adventure-works.com;Hunzinger Allee 555;1 (11) 500 555-0118
19252;196;Jasmine;S;Brooks;1961-08-27;M;F;jasmine38@adventure-works.com;11, rue du Puits Dixme;1 (11) 500 555-0129
19253;271;Gabrielle;J;Ross;1967-03-19;S;F;gabrielle26@adventure-works.com;9137 San Remo Ct.;1 (11) 500 555-0123
19254;155;Anibal;NULL;Sousa;1962-05-07;S;M;anibal1@adventure-works.com;Essener Straße 18;283-555-0100
19255;210;Terrance;NULL;Sara;1960-08-13;S;M;terrance7@adventure-works.com;61, rue Surcouf;1 (11) 500 555-0185
19256;196;Abigail;A;Griffin;1966-03-07;M;F;abigail46@adventure-works.com;93, impasse Ste-Madeleine;1 (11) 500 555-0191
19257;170;Dana;NULL;Jiménez;1965-01-12;M;F;dana21@adventure-works.com;Kalkweg 4455;1 (11) 500 555-0154
19258;250;Douglas;NULL;Mehta;1976-05-13;M;M;douglas18@adventure-works.com;8696 Whitehaven Dr;1 (11) 500 555-0113
19259;132;Barbara;NULL;Lin;1942-07-22;M;F;barbara17@adventure-works.com;Essener Straße 820;1 (11) 500 555-0182
19260;231;Latoya;NULL;Sharma;1945-01-04;S;F;latoya8@adventure-works.com;4290 Wellington Avenue;1 (11) 500 555-0114
19261;272;Heather;M;Wu;1945-11-23;M;F;heather6@adventure-works.com;5024 Euclid Avenue;1 (11) 500 555-0191
19262;234;Kari;T;Sanchez;1948-05-26;M;F;kari20@adventure-works.com;3388 C Del Rio Circle;1 (11) 500 555-0158
19263;254;Nina;D;Chande;1948-05-06;M;F;nina15@adventure-works.com;1531 Birchwood;1 (11) 500 555-0184
19264;39;Kristopher;C;Gonzalez;1986-03-21;S;M;kristopher17@adventure-works.com;9574 Bancroft Road;1 (11) 500 555-0131
19265;20;Dale;NULL;Raji;1984-08-22;M;M;dale19@adventure-works.com;1315 Union St;1 (11) 500 555-0117
19266;40;Grant;M;Xu;1985-04-04;M;M;grant7@adventure-works.com;8643 B Way;1 (11) 500 555-0114
19267;21;Marshall;J;Raje;1984-08-05;M;M;marshall34@adventure-works.com;3101 South Villa Way;1 (11) 500 555-0146
19268;23;Alyssa;M;Ward;1984-05-10;M;F;alyssa39@adventure-works.com;5312 Riverwood Circle;1 (11) 500 555-0196
19269;40;Kathleen;J;Navarro;1982-09-20;S;F;kathleen12@adventure-works.com;1704 El Pueblo Pl;1 (11) 500 555-0179
19270;30;Shawn;NULL;Shen;1985-06-24;M;M;shawn4@adventure-works.com;7648 S. Bascom Ave.;1 (11) 500 555-0173
19271;13;Kristopher;O;Fernandez;1983-11-12;M;M;kristopher14@adventure-works.com;8267 Lavene Way;1 (11) 500 555-0162
19272;179;Shaun;N;Andersen;1948-07-18;M;M;shaun14@adventure-works.com;811, rue Basse-du-Rocher;1 (11) 500 555-0126
19273;223;Natalie;NULL;Henderson;1948-07-23;M;F;natalie27@adventure-works.com;2128, place du Tertre;1 (11) 500 555-0112
19274;149;Karen;E;Yang;1948-07-08;M;F;karen14@adventure-works.com;Galeriestr 123;1 (11) 500 555-0199
19275;183;Gregory;J;Rai;1972-12-17;M;M;gregory21@adventure-works.com;Midi-Couleurs;1 (11) 500 555-0112
19276;217;Ruben;A;Sai;1972-08-06;S;M;ruben6@adventure-works.com;69, avenue du Port;1 (11) 500 555-0137
19277;207;Billy;L;Jiménez;1966-01-24;M;M;billy7@adventure-works.com;8734, cours Mirabeau;1 (11) 500 555-0130
19278;238;Willie;NULL;Sun;1966-01-10;S;M;willie11@adventure-works.com;551 Thors Bay Road;1 (11) 500 555-0149
19279;247;Omar;R;Xu;1965-09-02;S;M;omar25@adventure-works.com;1780 Abbey Court;1 (11) 500 555-0177
19280;193;Darrell;NULL;Andersen;1969-08-23;M;M;darrell2@adventure-works.com;9135, rue Malar;1 (11) 500 555-0111
19281;182;Mallory;A;Carlson;1969-04-13;S;F;mallory5@adventure-works.com;54, avenue de Malakoff;1 (11) 500 555-0120
19282;190;Hailey;T;Wood;1980-04-30;M;F;hailey23@adventure-works.com;3, allée des Princes;1 (11) 500 555-0153
19283;117;Adrian;NULL;Sanders;1964-01-08;M;M;adrian4@adventure-works.com;Knaackstr 659;1 (11) 500 555-0139
19284;158;Briana;A;Romero;1969-04-06;M;F;briana9@adventure-works.com;Zimmerstr 242;1 (11) 500 555-0134
19285;133;Jacqueline;H;Howard;1971-08-08;M;F;jacqueline35@adventure-works.com;Altendorfer Straße 2;1 (11) 500 555-0144
19286;133;Kaitlyn;O;Butler;1965-08-30;M;F;kaitlyn81@adventure-works.com;Hunzinger Allee 292;1 (11) 500 555-0164
19287;195;Shane;M;Chandra;1970-07-23;M;M;shane6@adventure-works.com;8, rue Pierre-Demoulin;1 (11) 500 555-0172
19288;150;Candice;NULL;Wang;1964-12-04;M;F;candice9@adventure-works.com;Carlsplatz 2;1 (11) 500 555-0135
19289;174;Johnathan;NULL;Patel;1970-10-22;M;M;johnathan4@adventure-works.com;Heiderplatz 662;1 (11) 500 555-0197
19290;274;Sergio;J;Prasad;1974-10-30;S;M;sergio10@adventure-works.com;8186 Geary;1 (11) 500 555-0183
19291;274;Colleen;NULL;Wu;1981-11-22;S;F;colleen7@adventure-works.com;8031 Danesta Dr.;1 (11) 500 555-0115
19292;198;Micah;NULL;Lin;1981-12-03;M;M;micah18@adventure-works.com;88, place de la République;1 (11) 500 555-0160
19293;208;Chloe;O;Watson;1976-02-25;M;F;chloe62@adventure-works.com;155, rue de Bas Marin;1 (11) 500 555-0117
19294;162;Stanley;R;Garcia;1976-03-06;M;M;stanley16@adventure-works.com;Heideweg 1442;1 (11) 500 555-0156
19295;184;Katelyn;NULL;Green;1975-01-23;S;F;katelyn38@adventure-works.com;1, rue de Maubeuge;1 (11) 500 555-0111
19296;198;Jake;NULL;Zheng;1974-07-04;S;M;jake17@adventure-works.com;33, rue du Puits Dixme;1 (11) 500 555-0145
19297;211;Cedric;L;Xie;1975-02-18;S;M;cedric25@adventure-works.com;776, avenue du Président-Kennedy;1 (11) 500 555-0146
19298;120;Priscilla;NULL;Andersen;1986-04-06;S;F;priscilla11@adventure-works.com;Hans-Rosenthal-Platz 426;1 (11) 500 555-0121
19299;230;Carrie;G;Browning;1980-10-08;M;F;carrie14@adventure-works.com;9010 Longview Road;1 (11) 500 555-0141
19300;134;Clarence;NULL;Hu;1957-10-08;M;M;clarence13@adventure-works.com;Erlenweg 7774;1 (11) 500 555-0185
19301;235;Jamie;J;Liu;1957-08-29;M;F;jamie6@adventure-works.com;7041 Notre Dame Avenue;1 (11) 500 555-0176
19302;232;Brad;D;Xie;1962-08-07;S;M;brad3@adventure-works.com;1984 Village Pl.;1 (11) 500 555-0115
19303;208;Sylvia;N.;Spencer;1957-04-09;M;M;sylvia1@adventure-works.com;52, rue Malar;173-555-0100
19304;162;Sara;I;Nelson;1959-01-07;S;F;sara35@adventure-works.com;3524 Ruth Drive;1 (11) 500 555-0175
